01013500	1980	06	04	7.37	A			
01013500	1980	06	05	7.41	A			
01013500	1980	06	06	7.44	A			
01013500	1980	06	07	7.55	A			
01013500	1980	06	08	7.62	A			
01013500	1980	06	09	7.68	A			
01013500	1980	06	10	7.78	A			
01013500	1980	06	11	7.87	A			
01013500	1980	06	12	7.95	A			
01013500	1980	06	13	8.01	A			
01013500	1980	06	14	8.06	A			
01013500	1980	06	15	8.21	A			
01013500	1980	06	16	8.35	A			
01013500	1980	06	17	8.48	A			
01013500	1980	06	18	8.59	A			
01013500	1980	06	19	8.7	A			
01013500	1980	06	20	8.83	A			
01013500	1980	06	21	8.96	A			
01013500	1980	06	22	9.14	A			
01013500	1980	06	23	9.22	A			
01013500	1980	06	24	9.37	A			
01013500	1980	06	25	9.49	A			
01013500	1980	06	26	9.6	A			
01013500	1980	06	27	9.73	A			
01013500	1980	06	28	9.82	A			
01013500	1980	06	29	9.9	A			
01013500	1980	06	30	10	A			
01013500	1980	07	01	10	A			
01013500	1980	07	02	10.12	A			
01013500	1980	07	03	10.2	A			
01013500	1980	07	04	10.29	A			
01013500	1980	07	05	10.4	A			
01013500	1980	07	06	10.47	A			
01013500	1980	07	07	10.59	A			
01013500	1980	07	08	10.68	A			
01013500	1980	07	09	10.74	A			
01013500	1980	07	10	10.79	A			
01013500	1980	07	11	10.87	A			
01013500	1980	07	12	10.88	A			
01013500	1980	07	13	10.96	A			
01013500	1980	07	14	11.02	A			
01013500	1980	07	15	11.02	A			
01013500	1980	07	16	11.05	A			
01013500	1980	07	17	11.07	A			
01013500	1980	07	18	11.09	A			
01013500	1980	07	19	11.1	A			
01013500	1980	07	20	10.93	A			
01013500	1980	07	21	10.68	A			
01013500	1980	07	22	10.56	A			
01013500	1980	07	23	10.55	A			
01013500	1980	07	24	10.57	A			
01013500	1980	07	25	10.66	A			
01013500	1980	07	26	10.68	A			
01013500	1980	07	27	10.7	A			
01013500	1980	07	28	10.73	A			
01013500	1980	07	29	10.74	A			
01013500	1980	07	30	10.78	A			
01013500	1980	07	31	10.82	A			
01013500	1980	08	01	10.82	A			
01013500	1980	08	02	10.85	A			
01013500	1980	08	03	10.91	A			
01013500	1980	08	04	10.94	A			
01013500	1980	08	05	10.96	A			
01013500	1980	08	06	10.98	A			
01013500	1980	08	07	10.99	A			
01013500	1980	08	08	10.97	A			
01013500	1980	08	09	10.91	A			
01013500	1980	08	10	10.85	A			
01013500	1980	08	11	10.76	A			
01013500	1980	08	12	10.67	A			
01013500	1980	08	13	10.59	A			
01013500	1980	08	14	10.55	A			
01013500	1980	08	15	10.54	A			
01013500	1980	08	16	10.53	A			
